epoch,time,train/Loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/Loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
17,74.6103,1.0142,0.65545,0.23923,0.26132,0.18868,1.14239,0.00111314,0.000371046,0.00111314,0.000371046,0.00111314,0.000371046,0.00111314,0.000371046
18,78.9934,0.81006,0.66264,0.27143,0.2745,0.20256,1.16268,0.00111146,0.000370487,0.00111146,0.000370487,0.00111146,0.000370487,0.00111146,0.000370487
19,83.3158,0.82135,0.68459,0.27143,0.27401,0.20413,1.17747,0.00110978,0.000369927,0.00110978,0.000369927,0.00110978,0.000369927,0.00110978,0.000369927
20,87.6142,0.80684,0.67408,0.27143,0.26177,0.19947,1.19503,0.0011081,0.000369368,0.0011081,0.000369368,0.0011081,0.000369368,0.0011081,0.000369368
21,91.9266,0.70457,0.82389,0.27143,0.26237,0.2,1.24388,0.00110642,0.000368808,0.00110642,0.000368808,0.00110642,0.000368808,0.00110642,0.000368808
22,96.0734,0.84976,0.81466,0.27143,0.26309,0.19116,1.22152,0.00110475,0.000368248,0.00110475,0.000368248,0.00110475,0.000368248,0.00110475,0.000368248
23,100.115,0.86324,0.8239,0.27143,0.255,0.19328,1.18534,0.00110307,0.000367689,0.00110307,0.000367689,0.00110307,0.000367689,0.00110307,0.000367689
24,104.344,0.62853,0.82941,0.27143,0.26713,0.20086,1.16697,0.00110139,0.000367129,0.00110139,0.000367129,0.00110139,0.000367129,0.00110139,0.000367129
25,108.55,0.59285,0.83311,0.27143,0.27256,0.20456,1.18988,0.00109971,0.00036657,0.00109971,0.00036657,0.00109971,0.00036657,0.00109971,0.00036657
26,113.341,0.59793,0.83414,0.27143,0.28231,0.21476,1.18655,0.00109803,0.00036601,0.00109803,0.00036601,0.00109803,0.00036601,0.00109803,0.00036601
27,117.345,0.68626,0.83486,0.27143,0.28585,0.21303,1.22596,0.00109635,0.00036545,0.00109635,0.00036545,0.00109635,0.00036545,0.00109635,0.00036545
28,121.774,0.56069,0.86392,0.27143,0.28783,0.21866,1.24532,0.00109467,0.000364891,0.00109467,0.000364891,0.00109467,0.000364891,0.00109467,0.000364891
29,125.903,0.51658,0.83079,0.27143,0.28239,0.21409,1.25294,0.00109299,0.000364331,0.00109299,0.000364331,0.00109299,0.000364331,0.00109299,0.000364331
30,130.219,0.51865,0.86105,0.27143,0.31537,0.21961,1.31689,0.00109132,0.000363772,0.00109132,0.000363772,0.00109132,0.000363772,0.00109132,0.000363772
31,134.749,0.49824,0.85565,0.27143,0.32536,0.24217,1.32464,0.00108964,0.000363212,0.00108964,0.000363212,0.00108964,0.000363212,0.00108964,0.000363212
32,138.724,0.49829,0.85901,0.27143,0.32536,0.24446,1.28177,0.00108796,0.000362652,0.00108796,0.000362652,0.00108796,0.000362652,0.00108796,0.000362652
33,143.145,0.66695,0.85869,0.27143,0.33409,0.24577,1.258,0.00108628,0.000362093,0.00108628,0.000362093,0.00108628,0.000362093,0.00108628,0.000362093
34,147.571,0.40023,0.85358,0.27143,0.34432,0.25682,1.20702,0.0010846,0.000361533,0.0010846,0.000361533,0.0010846,0.000361533,0.0010846,0.000361533
35,151.775,0.42451,0.8416,0.27143,0.39234,0.3046,1.20792,0.00108292,0.000360974,0.00108292,0.000360974,0.00108292,0.000360974,0.00108292,0.000360974
36,156.065,0.49103,0.77282,0.36667,0.39821,0.30398,1.2383,0.00108124,0.000360414,0.00108124,0.000360414,0.00108124,0.000360414,0.00108124,0.000360414
37,160.088,0.49624,0.75739,0.36667,0.38134,0.29778,1.24214,0.00107956,0.000359854,0.00107956,0.000359854,0.00107956,0.000359854,0.00107956,0.000359854
38,164.509,0.47267,0.76282,0.36667,0.3881,0.29935,1.26957,0.00107788,0.000359295,0.00107788,0.000359295,0.00107788,0.000359295,0.00107788,0.000359295
39,168.925,0.42939,0.80288,0.36667,0.38733,0.30574,1.25832,0.00107621,0.000358735,0.00107621,0.000358735,0.00107621,0.000358735,0.00107621,0.000358735
40,173.264,0.41293,0.81621,0.36667,0.37177,0.30606,1.26903,0.00107453,0.000358176,0.00107453,0.000358176,0.00107453,0.000358176,0.00107453,0.000358176
41,177.735,0.35721,0.80722,0.36667,0.36801,0.29572,1.27542,0.00107285,0.000357616,0.00107285,0.000357616,0.00107285,0.000357616,0.00107285,0.000357616
42,182.021,0.4989,0.79893,0.35876,0.38554,0.29887,1.31985,0.00107117,0.000357057,0.00107117,0.000357057,0.00107117,0.000357057,0.00107117,0.000357057
43,186.365,0.4538,0.8485,0.36661,0.40016,0.31559,1.32055,0.00106949,0.000356497,0.00106949,0.000356497,0.00106949,0.000356497,0.00106949,0.000356497
44,190.954,0.41062,0.7767,0.33095,0.38825,0.30712,1.27085,0.00106781,0.000355937,0.00106781,0.000355937,0.00106781,0.000355937,0.00106781,0.000355937
45,195.058,0.34856,0.7772,0.33095,0.38712,0.30529,1.27741,0.00106613,0.000355378,0.00106613,0.000355378,0.00106613,0.000355378,0.00106613,0.000355378
46,199.609,0.48371,0.77495,0.33095,0.38712,0.29819,1.28032,0.00106445,0.000354818,0.00106445,0.000354818,0.00106445,0.000354818,0.00106445,0.000354818
47,203.9,0.40554,0.84096,0.3661,0.39964,0.31237,1.25381,0.00106278,0.000354259,0.00106278,0.000354259,0.00106278,0.000354259,0.00106278,0.000354259
48,208.315,0.42368,0.83605,0.36619,0.40017,0.31996,1.2276,0.0010611,0.000353699,0.0010611,0.000353699,0.0010611,0.000353699,0.0010611,0.000353699
49,212.784,0.36339,0.83273,0.36634,0.40049,0.31194,1.26377,0.00105942,0.000353139,0.00105942,0.000353139,0.00105942,0.000353139,0.00105942,0.000353139
50,217.145,0.42041,0.8317,0.36618,0.40147,0.31434,1.28225,0.00105774,0.00035258,0.00105774,0.00035258,0.00105774,0.00035258,0.00105774,0.00035258
51,221.42,0.31857,0.82971,0.36617,0.38718,0.31155,1.29162,0.00105606,0.00035202,0.00105606,0.00035202,0.00105606,0.00035202,0.00105606,0.00035202
52,225.646,0.39905,0.83137,0.36579,0.39315,0.31237,1.29956,0.00105438,0.000351461,0.00105438,0.000351461,0.00105438,0.000351461,0.00105438,0.000351461
53,229.984,0.37427,0.83123,0.36548,0.39264,0.31273,1.32365,0.0010527,0.000350901,0.0010527,0.000350901,0.0010527,0.000350901,0.0010527,0.000350901
54,234.434,0.31502,0.83222,0.36511,0.39318,0.31266,1.33156,0.00105102,0.000350341,0.00105102,0.000350341,0.00105102,0.000350341,0.00105102,0.000350341
55,238.566,0.28533,0.82997,0.36524,0.39271,0.31224,1.32856,0.00104935,0.000349782,0.00104935,0.000349782,0.00104935,0.000349782,0.00104935,0.000349782
56,242.943,0.35603,0.82978,0.36503,0.39575,0.31204,1.2836,0.00104767,0.000349222,0.00104767,0.000349222,0.00104767,0.000349222,0.00104767,0.000349222
57,247.051,0.31524,0.82791,0.36514,0.39352,0.31016,1.28977,0.00104599,0.000348663,0.00104599,0.000348663,0.00104599,0.000348663,0.00104599,0.000348663
58,251.485,0.36574,0.82445,0.36558,0.38925,0.30539,1.27398,0.00104431,0.000348103,0.00104431,0.000348103,0.00104431,0.000348103,0.00104431,0.000348103
59,255.867,0.3263,0.82248,0.36585,0.38941,0.30935,1.30454,0.00104263,0.000347543,0.00104263,0.000347543,0.00104263,0.000347543,0.00104263,0.000347543
60,259.75,0.35809,0.82158,0.36576,0.38933,0.31336,1.2948,0.00104095,0.000346984,0.00104095,0.000346984,0.00104095,0.000346984,0.00104095,0.000346984
61,264.242,0.31956,0.81808,0.36557,0.38912,0.31166,1.29021,0.00103927,0.000346424,0.00103927,0.000346424,0.00103927,0.000346424,0.00103927,0.000346424
62,268.249,0.31302,0.74645,0.33095,0.37782,0.30162,1.2916,0.00103759,0.000345865,0.00103759,0.000345865,0.00103759,0.000345865,0.00103759,0.000345865
63,272.643,0.35214,0.74199,0.33095,0.37218,0.29669,1.27948,0.00103591,0.000345305,0.00103591,0.000345305,0.00103591,0.000345305,0.00103591,0.000345305
64,277.256,0.29643,0.73567,0.33095,0.37108,0.29611,1.24533,0.00103424,0.000344745,0.00103424,0.000344745,0.00103424,0.000344745,0.00103424,0.000344745
65,281.327,0.24833,0.73384,0.33095,0.37025,0.29981,1.26257,0.00103256,0.000344186,0.00103256,0.000344186,0.00103256,0.000344186,0.00103256,0.000344186
66,285.881,0.31813,0.73736,0.33095,0.37019,0.28863,1.25046,0.00103088,0.000343626,0.00103088,0.000343626,0.00103088,0.000343626,0.00103088,0.000343626
67,290.175,0.27373,0.74172,0.33095,0.37019,0.28813,1.26066,0.0010292,0.000343067,0.0010292,0.000343067,0.0010292,0.000343067,0.0010292,0.000343067
68,294.438,0.32305,0.74473,0.33095,0.37032,0.29988,1.24272,0.00102752,0.000342507,0.00102752,0.000342507,0.00102752,0.000342507,0.00102752,0.000342507
69,298.721,0.3094,0.74613,0.33095,0.37044,0.3016,1.25684,0.00102584,0.000341947,0.00102584,0.000341947,0.00102584,0.000341947,0.00102584,0.000341947
70,302.782,0.31603,0.74558,0.33095,0.37018,0.30158,1.24655,0.00102416,0.000341388,0.00102416,0.000341388,0.00102416,0.000341388,0.00102416,0.000341388
71,307.176,0.27225,0.74469,0.33095,0.36989,0.2982,1.24404,0.00102248,0.000340828,0.00102248,0.000340828,0.00102248,0.000340828,0.00102248,0.000340828
72,311.516,0.29594,0.74319,0.33095,0.37022,0.29184,1.31576,0.00102081,0.000340269,0.00102081,0.000340269,0.00102081,0.000340269,0.00102081,0.000340269
73,315.73,0.29994,0.74204,0.33095,0.36994,0.29315,1.3365,0.00101913,0.000339709,0.00101913,0.000339709,0.00101913,0.000339709,0.00101913,0.000339709
74,320.093,0.28979,0.74314,0.33095,0.36935,0.29292,1.33731,0.00101745,0.000339149,0.00101745,0.000339149,0.00101745,0.000339149,0.00101745,0.000339149
75,324.415,0.25495,0.74373,0.33095,0.36748,0.29086,1.28121,0.00101577,0.00033859,0.00101577,0.00033859,0.00101577,0.00033859,0.00101577,0.00033859
76,328.846,0.29906,0.74204,0.33095,0.36745,0.28877,1.27842,0.00101409,0.00033803,0.00101409,0.00033803,0.00101409,0.00033803,0.00101409,0.00033803
77,332.791,0.29863,0.74141,0.33095,0.36756,0.29148,1.27506,0.00101241,0.000337471,0.00101241,0.000337471,0.00101241,0.000337471,0.00101241,0.000337471
78,336.536,0.32398,0.74179,0.33095,0.36774,0.28986,1.29949,0.00101073,0.000336911,0.00101073,0.000336911,0.00101073,0.000336911,0.00101073,0.000336911
79,340.282,0.26699,0.74246,0.33095,0.36737,0.28969,1.30197,0.00100905,0.000336351,0.00100905,0.000336351,0.00100905,0.000336351,0.00100905,0.000336351
80,344,0.35456,0.74336,0.33095,0.36893,0.28396,1.2728,0.00100738,0.000335792,0.00100738,0.000335792,0.00100738,0.000335792,0.00100738,0.000335792
